"","sub","tb","day","version","condition","order","faceid","name","occupation","homestate","total","prop"
"2477","sub03","tb9276",3,1,"bio",4,29,1,1,1,3,1
"2478","sub03","tb9276",3,1,"bio",58,30,1,1,1,3,1
"2479","sub03","tb9276",3,1,"bio",31,31,1,1,1,3,1
"2480","sub03","tb9276",3,1,"bio",55,32,1,1,1,3,1
"2481","sub03","tb9276",3,1,"bio",49,33,1,1,1,3,1
"2482","sub03","tb9276",3,1,"bio",40,34,1,1,1,3,1
"2483","sub03","tb9276",3,1,"bio",24,35,1,1,1,3,1
"2484","sub03","tb9276",3,1,"bio",29,36,1,1,1,3,1
"2485","sub03","tb9276",3,1,"phys",21,37,1,1,1,3,1
"2486","sub03","tb9276",3,1,"phys",7,38,1,1,1,3,1
"2487","sub03","tb9276",3,1,"phys",41,39,1,1,1,3,1
"2488","sub03","tb9276",3,1,"phys",64,40,1,1,1,3,1
"2489","sub03","tb9276",3,1,"phys",37,41,1,1,1,3,1
"2490","sub03","tb9276",3,1,"phys",23,42,1,1,1,3,1
"2491","sub03","tb9276",3,1,"phys",45,43,1,1,1,3,1
"2492","sub03","tb9276",3,1,"phys",63,44,1,1,1,3,1
"2493","sub03","tb9276",3,1,"phys",14,45,1,1,1,3,1
"2494","sub03","tb9276",3,1,"phys",39,46,1,1,1,3,1
"2495","sub03","tb9276",3,1,"phys",61,47,1,1,1,3,1
"2496","sub03","tb9276",3,1,"phys",62,48,1,1,1,3,1
"2497","sub03","tb9276",3,1,"phys",5,49,1,1,1,3,1
"2498","sub03","tb9276",3,1,"phys",54,50,1,1,1,3,1
"2499","sub03","tb9276",3,1,"phys",35,51,1,1,1,3,1
"2500","sub03","tb9276",3,1,"phys",51,52,1,1,1,3,1
"2501","sub03","tb9276",3,1,"phys",65,53,1,1,1,3,1
"2502","sub03","tb9276",3,1,"phys",16,54,1,1,1,3,1
"2503","sub03","tb9276",3,1,"phys",1,55,1,1,1,3,1
"2504","sub03","tb9276",3,1,"phys",50,56,1,1,1,3,1
"2505","sub03","tb9276",3,1,"phys",19,57,1,1,1,3,1
"2506","sub03","tb9276",3,1,"phys",47,58,1,1,1,3,1
"2507","sub03","tb9276",3,1,"phys",33,59,1,1,1,3,1
"2508","sub03","tb9276",3,1,"phys",66,60,1,1,1,3,1
"2509","sub03","tb9276",3,1,"phys",6,61,1,1,1,3,1
"2510","sub03","tb9276",3,1,"phys",34,62,1,1,1,3,1
"2511","sub03","tb9276",3,1,"phys",17,63,1,1,1,3,1
"2512","sub03","tb9276",3,1,"phys",56,64,1,1,1,3,1
"2513","sub03","tb9276",3,1,"phys",43,65,1,1,1,3,1
"2514","sub03","tb9276",3,1,"phys",11,66,1,1,1,3,1
"2515","sub03","tb9276",3,1,"phys",38,67,1,1,1,3,1
"2516","sub03","tb9276",3,1,"phys",57,68,1,1,1,3,1
"2517","sub03","tb9276",3,1,"phys",13,69,1,1,1,3,1
"2518","sub03","tb9276",3,1,"phys",9,70,1,1,1,3,1
"2519","sub03","tb9276",3,1,"phys",70,71,1,1,1,3,1
"2520","sub03","tb9276",3,1,"phys",67,72,1,1,1,3,1
"2521","sub05","tb9325",3,2,"phys",18,1,1,1,1,3,1
"2522","sub05","tb9325",3,2,"phys",2,2,1,1,1,3,1
"2523","sub05","tb9325",3,2,"phys",44,3,1,1,1,3,1
"2524","sub05","tb9325",3,2,"phys",20,4,1,1,1,3,1
"2525","sub05","tb9325",3,2,"phys",72,5,1,1,1,3,1
"2526","sub05","tb9325",3,2,"phys",15,6,1,1,1,3,1
"2527","sub05","tb9325",3,2,"phys",27,7,1,1,1,3,1
"2528","sub05","tb9325",3,2,"phys",25,8,1,1,1,3,1
"2529","sub05","tb9325",3,2,"phys",69,9,1,1,1,3,1
"2530","sub05","tb9325",3,2,"phys",48,10,1,1,1,3,1
"2531","sub05","tb9325",3,2,"phys",53,11,1,1,1,3,1
"2532","sub05","tb9325",3,2,"phys",30,12,1,1,1,3,1
"2533","sub05","tb9325",3,2,"phys",3,13,1,1,1,3,1
"2534","sub05","tb9325",3,2,"phys",8,14,1,1,1,3,1
"2535","sub05","tb9325",3,2,"phys",52,15,1,1,1,3,1
"2536","sub05","tb9325",3,2,"phys",32,16,1,1,1,3,1
"2537","sub05","tb9325",3,2,"phys",10,17,1,1,1,3,1
"2538","sub05","tb9325",3,2,"phys",12,18,1,1,1,3,1
"2539","sub05","tb9325",3,2,"phys",26,19,1,1,1,3,1
"2540","sub05","tb9325",3,2,"phys",59,20,1,1,1,3,1
"2541","sub05","tb9325",3,2,"phys",46,21,1,1,1,3,1
"2542","sub05","tb9325",3,2,"phys",22,22,1,1,1,3,1
"2543","sub05","tb9325",3,2,"phys",42,23,1,1,1,3,1
"2544","sub05","tb9325",3,2,"phys",36,24,1,1,1,3,1
"2545","sub05","tb9325",3,2,"phys",60,25,1,1,1,3,1
"2546","sub05","tb9325",3,2,"phys",68,26,1,1,1,3,1
"2547","sub05","tb9325",3,2,"phys",28,27,1,1,1,3,1
"2548","sub05","tb9325",3,2,"phys",71,28,1,1,1,3,1
"2549","sub05","tb9325",3,2,"phys",4,29,1,1,1,3,1
"2550","sub05","tb9325",3,2,"phys",58,30,1,1,1,3,1
"2551","sub05","tb9325",3,2,"phys",31,31,1,1,1,3,1
"2552","sub05","tb9325",3,2,"phys",55,32,1,1,1,3,1
"2553","sub05","tb9325",3,2,"phys",49,33,1,1,1,3,1
"2554","sub05","tb9325",3,2,"phys",40,34,1,1,1,3,1
"2555","sub05","tb9325",3,2,"phys",24,35,1,1,1,3,1
"2556","sub05","tb9325",3,2,"phys",29,36,1,1,1,3,1
"2557","sub05","tb9325",3,2,"bio",21,37,1,1,1,3,1
"2558","sub05","tb9325",3,2,"bio",7,38,1,1,1,3,1
"2559","sub05","tb9325",3,2,"bio",41,39,1,1,1,3,1
"2560","sub05","tb9325",3,2,"bio",64,40,1,1,1,3,1
"2561","sub05","tb9325",3,2,"bio",37,41,1,1,1,3,1
"2562","sub05","tb9325",3,2,"bio",23,42,1,1,1,3,1
"2563","sub05","tb9325",3,2,"bio",45,43,1,1,1,3,1
"2564","sub05","tb9325",3,2,"bio",63,44,1,1,1,3,1
"2565","sub05","tb9325",3,2,"bio",14,45,0,0,0,0,0
"2566","sub05","tb9325",3,2,"bio",39,46,1,1,1,3,1
"2567","sub05","tb9325",3,2,"bio",61,47,1,1,1,3,1
"2568","sub05","tb9325",3,2,"bio",62,48,1,1,1,3,1
"2569","sub05","tb9325",3,2,"bio",5,49,1,1,1,3,1
"2570","sub05","tb9325",3,2,"bio",54,50,1,1,1,3,1
"2571","sub05","tb9325",3,2,"bio",35,51,1,1,1,3,1
"2572","sub05","tb9325",3,2,"bio",51,52,1,1,1,3,1
"2573","sub05","tb9325",3,2,"bio",65,53,1,1,1,3,1
"2574","sub05","tb9325",3,2,"bio",16,54,1,1,1,3,1
"2575","sub05","tb9325",3,2,"bio",1,55,1,1,1,3,1
"2576","sub05","tb9325",3,2,"bio",50,56,1,1,1,3,1
"2577","sub05","tb9325",3,2,"bio",19,57,1,1,1,3,1
"2578","sub05","tb9325",3,2,"bio",47,58,1,1,1,3,1
"2579","sub05","tb9325",3,2,"bio",33,59,1,1,1,3,1
"2580","sub05","tb9325",3,2,"bio",66,60,1,1,1,3,1
"2581","sub05","tb9325",3,2,"bio",6,61,1,1,1,3,1
"2582","sub05","tb9325",3,2,"bio",34,62,1,1,1,3,1
"2583","sub05","tb9325",3,2,"bio",17,63,1,1,1,3,1
"2584","sub05","tb9325",3,2,"bio",56,64,1,1,1,3,1
"2585","sub05","tb9325",3,2,"bio",43,65,1,1,1,3,1
"2586","sub05","tb9325",3,2,"bio",11,66,1,1,1,3,1
"2587","sub05","tb9325",3,2,"bio",38,67,1,1,1,3,1
"2588","sub05","tb9325",3,2,"bio",57,68,1,1,1,3,1
"2589","sub05","tb9325",3,2,"bio",13,69,1,1,1,3,1
"2590","sub05","tb9325",3,2,"bio",9,70,1,1,1,3,1
"2591","sub05","tb9325",3,2,"bio",70,71,1,1,1,3,1
"2592","sub05","tb9325",3,2,"bio",67,72,1,1,1,3,1
"2593","sub06","tb9360",3,2,"phys",18,1,1,1,1,3,1
"2594","sub06","tb9360",3,2,"phys",2,2,1,1,1,3,1
"2595","sub06","tb9360",3,2,"phys",44,3,1,1,1,3,1
"2596","sub06","tb9360",3,2,"phys",20,4,1,1,1,3,1
"2597","sub06","tb9360",3,2,"phys",72,5,1,1,1,3,1
"2598","sub06","tb9360",3,2,"phys",15,6,1,1,1,3,1
"2599","sub06","tb9360",3,2,"phys",27,7,1,1,1,3,1
"2600","sub06","tb9360",3,2,"phys",25,8,1,1,1,3,1
"2601","sub06","tb9360",3,2,"phys",69,9,1,1,1,3,1
"2602","sub06","tb9360",3,2,"phys",48,10,1,1,1,3,1
"2603","sub06","tb9360",3,2,"phys",53,11,1,1,1,3,1
"2604","sub06","tb9360",3,2,"phys",30,12,1,1,1,3,1
"2605","sub06","tb9360",3,2,"phys",3,13,1,1,1,3,1
"2606","sub06","tb9360",3,2,"phys",8,14,1,1,1,3,1
"2607","sub06","tb9360",3,2,"phys",52,15,1,1,1,3,1
"2608","sub06","tb9360",3,2,"phys",32,16,1,1,1,3,1
"2609","sub06","tb9360",3,2,"phys",10,17,1,1,1,3,1
"2610","sub06","tb9360",3,2,"phys",12,18,1,1,1,3,1
"2611","sub06","tb9360",3,2,"phys",26,19,1,1,1,3,1
"2612","sub06","tb9360",3,2,"phys",59,20,1,1,1,3,1
"2613","sub06","tb9360",3,2,"phys",46,21,1,1,1,3,1
"2614","sub06","tb9360",3,2,"phys",22,22,1,1,1,3,1
"2615","sub06","tb9360",3,2,"phys",42,23,1,1,1,3,1
"2616","sub06","tb9360",3,2,"phys",36,24,1,1,1,3,1
"2617","sub06","tb9360",3,2,"phys",60,25,1,1,1,3,1
"2618","sub06","tb9360",3,2,"phys",68,26,1,1,1,3,1
"2619","sub06","tb9360",3,2,"phys",28,27,1,1,1,3,1
"2620","sub06","tb9360",3,2,"phys",71,28,1,1,1,3,1
"2621","sub06","tb9360",3,2,"phys",4,29,1,1,1,3,1
"2622","sub06","tb9360",3,2,"phys",58,30,1,1,1,3,1
"2623","sub06","tb9360",3,2,"phys",31,31,1,1,1,3,1
"2624","sub06","tb9360",3,2,"phys",55,32,1,1,1,3,1
"2625","sub06","tb9360",3,2,"phys",49,33,1,1,1,3,1
"2626","sub06","tb9360",3,2,"phys",40,34,1,1,1,3,1
"2627","sub06","tb9360",3,2,"phys",24,35,1,1,1,3,1
"2628","sub06","tb9360",3,2,"phys",29,36,1,1,1,3,1
"2629","sub06","tb9360",3,2,"bio",21,37,0,0,0,0,0
"2630","sub06","tb9360",3,2,"bio",7,38,1,1,1,3,1
"2631","sub06","tb9360",3,2,"bio",41,39,0,1,1,2,0.667
"2632","sub06","tb9360",3,2,"bio",64,40,0,0,0,0,0
"2633","sub06","tb9360",3,2,"bio",37,41,0,1,1,2,0.667
"2634","sub06","tb9360",3,2,"bio",23,42,1,1,1,3,1
"2635","sub06","tb9360",3,2,"bio",45,43,1,1,0,2,0.667
"2636","sub06","tb9360",3,2,"bio",63,44,0,1,0,1,0.333
"2637","sub06","tb9360",3,2,"bio",14,45,0,0,0,0,0
"2638","sub06","tb9360",3,2,"bio",39,46,1,1,1,3,1
"2639","sub06","tb9360",3,2,"bio",61,47,0,0,0,0,0
"2640","sub06","tb9360",3,2,"bio",62,48,0,0,0,0,0
"2641","sub06","tb9360",3,2,"bio",5,49,0,0,0,0,0
"2642","sub06","tb9360",3,2,"bio",54,50,1,1,1,3,1
"2643","sub06","tb9360",3,2,"bio",35,51,0,0,0,0,0
"2644","sub06","tb9360",3,2,"bio",51,52,1,1,1,3,1
"2645","sub06","tb9360",3,2,"bio",65,53,0,0,0,0,0
"2646","sub06","tb9360",3,2,"bio",16,54,0,1,1,2,0.667
"2647","sub06","tb9360",3,2,"bio",1,55,0,0,0,0,0
"2648","sub06","tb9360",3,2,"bio",50,56,0,1,0,1,0.333
"2649","sub06","tb9360",3,2,"bio",19,57,0,0,0,0,0
"2650","sub06","tb9360",3,2,"bio",47,58,0,1,0,1,0.333
"2651","sub06","tb9360",3,2,"bio",33,59,0,1,0,1,0.333
"2652","sub06","tb9360",3,2,"bio",66,60,1,1,1,3,1
"2653","sub06","tb9360",3,2,"bio",6,61,0,0,0,0,0
"2654","sub06","tb9360",3,2,"bio",34,62,0,1,1,2,0.667
"2655","sub06","tb9360",3,2,"bio",17,63,0,0,0,0,0
"2656","sub06","tb9360",3,2,"bio",56,64,1,1,1,3,1
"2657","sub06","tb9360",3,2,"bio",43,65,1,1,1,3,1
"2658","sub06","tb9360",3,2,"bio",11,66,0,0,0,0,0
"2659","sub06","tb9360",3,2,"bio",38,67,1,0,0,1,0.333
"2660","sub06","tb9360",3,2,"bio",57,68,1,1,0,2,0.667
"2661","sub06","tb9360",3,2,"bio",13,69,1,1,1,3,1
"2662","sub06","tb9360",3,2,"bio",9,70,0,0,0,0,0
"2663","sub06","tb9360",3,2,"bio",70,71,1,1,1,3,1
"2664","sub06","tb9360",3,2,"bio",67,72,0,0,0,0,0
"2665","sub08","tb9399",3,2,"phys",18,1,1,1,1,3,1
"2666","sub08","tb9399",3,2,"phys",2,2,1,1,1,3,1
"2667","sub08","tb9399",3,2,"phys",44,3,1,1,1,3,1
"2668","sub08","tb9399",3,2,"phys",20,4,1,1,1,3,1
"2669","sub08","tb9399",3,2,"phys",72,5,1,1,1,3,1
"2670","sub08","tb9399",3,2,"phys",15,6,1,1,1,3,1
"2671","sub08","tb9399",3,2,"phys",27,7,1,1,1,3,1
"2672","sub08","tb9399",3,2,"phys",25,8,1,1,1,3,1
"2673","sub08","tb9399",3,2,"phys",69,9,1,1,1,3,1
"2674","sub08","tb9399",3,2,"phys",48,10,1,1,1,3,1
"2675","sub08","tb9399",3,2,"phys",53,11,1,1,1,3,1
"2676","sub08","tb9399",3,2,"phys",30,12,1,1,1,3,1
"2677","sub08","tb9399",3,2,"phys",3,13,1,1,1,3,1
"2678","sub08","tb9399",3,2,"phys",8,14,1,1,1,3,1
"2679","sub08","tb9399",3,2,"phys",52,15,1,1,1,3,1
"2680","sub08","tb9399",3,2,"phys",32,16,1,1,1,3,1
"2681","sub08","tb9399",3,2,"phys",10,17,1,1,1,3,1
"2682","sub08","tb9399",3,2,"phys",12,18,1,1,1,3,1
"2683","sub08","tb9399",3,2,"phys",26,19,1,1,1,3,1
"2684","sub08","tb9399",3,2,"phys",59,20,1,1,1,3,1
"2685","sub08","tb9399",3,2,"phys",46,21,1,1,1,3,1
"2686","sub08","tb9399",3,2,"phys",22,22,1,1,1,3,1
"2687","sub08","tb9399",3,2,"phys",42,23,1,1,1,3,1
"2688","sub08","tb9399",3,2,"phys",36,24,1,1,1,3,1
"2689","sub08","tb9399",3,2,"phys",60,25,1,1,1,3,1
"2690","sub08","tb9399",3,2,"phys",68,26,1,1,1,3,1
"2691","sub08","tb9399",3,2,"phys",28,27,1,1,1,3,1
"2692","sub08","tb9399",3,2,"phys",71,28,1,1,1,3,1
"2693","sub08","tb9399",3,2,"phys",4,29,1,1,1,3,1
"2694","sub08","tb9399",3,2,"phys",58,30,1,1,1,3,1
"2695","sub08","tb9399",3,2,"phys",31,31,1,1,1,3,1
"2696","sub08","tb9399",3,2,"phys",55,32,1,1,1,3,1
"2697","sub08","tb9399",3,2,"phys",49,33,1,1,1,3,1
"2698","sub08","tb9399",3,2,"phys",40,34,1,1,1,3,1
"2699","sub08","tb9399",3,2,"phys",24,35,1,1,1,3,1
"2700","sub08","tb9399",3,2,"phys",29,36,1,1,1,3,1
"2701","sub08","tb9399",3,2,"bio",21,37,1,1,1,3,1
"2702","sub08","tb9399",3,2,"bio",7,38,1,1,1,3,1
"2703","sub08","tb9399",3,2,"bio",41,39,1,1,1,3,1
"2704","sub08","tb9399",3,2,"bio",64,40,1,1,1,3,1
"2705","sub08","tb9399",3,2,"bio",37,41,1,1,1,3,1
"2706","sub08","tb9399",3,2,"bio",23,42,1,1,1,3,1
"2707","sub08","tb9399",3,2,"bio",45,43,1,1,1,3,1
"2708","sub08","tb9399",3,2,"bio",63,44,1,1,1,3,1
"2709","sub08","tb9399",3,2,"bio",14,45,0,0,0,0,0
"2710","sub08","tb9399",3,2,"bio",39,46,1,1,1,3,1
"2711","sub08","tb9399",3,2,"bio",61,47,1,1,1,3,1
"2712","sub08","tb9399",3,2,"bio",62,48,1,1,1,3,1
"2713","sub08","tb9399",3,2,"bio",5,49,1,1,1,3,1
"2714","sub08","tb9399",3,2,"bio",54,50,1,1,1,3,1
"2715","sub08","tb9399",3,2,"bio",35,51,1,1,1,3,1
"2716","sub08","tb9399",3,2,"bio",51,52,1,1,1,3,1
"2717","sub08","tb9399",3,2,"bio",65,53,1,1,1,3,1
"2718","sub08","tb9399",3,2,"bio",16,54,1,1,1,3,1
"2719","sub08","tb9399",3,2,"bio",1,55,1,1,1,3,1
"2720","sub08","tb9399",3,2,"bio",50,56,1,1,1,3,1
"2721","sub08","tb9399",3,2,"bio",19,57,1,1,1,3,1
"2722","sub08","tb9399",3,2,"bio",47,58,0,1,1,2,0.667
"2723","sub08","tb9399",3,2,"bio",33,59,1,1,1,3,1
"2724","sub08","tb9399",3,2,"bio",66,60,1,1,1,3,1
"2725","sub08","tb9399",3,2,"bio",6,61,1,1,1,3,1
"2726","sub08","tb9399",3,2,"bio",34,62,1,1,1,3,1
"2727","sub08","tb9399",3,2,"bio",17,63,1,1,1,3,1
"2728","sub08","tb9399",3,2,"bio",56,64,1,1,1,3,1
"2729","sub08","tb9399",3,2,"bio",43,65,1,1,1,3,1
"2730","sub08","tb9399",3,2,"bio",11,66,1,1,1,3,1
"2731","sub08","tb9399",3,2,"bio",38,67,1,1,0,2,0.667
"2732","sub08","tb9399",3,2,"bio",57,68,1,1,1,3,1
"2733","sub08","tb9399",3,2,"bio",13,69,1,1,1,3,1
"2734","sub08","tb9399",3,2,"bio",9,70,1,1,1,3,1
"2735","sub08","tb9399",3,2,"bio",70,71,1,1,1,3,1
"2736","sub08","tb9399",3,2,"bio",67,72,1,1,1,3,1
"2737","sub09","tb9430",3,2,"phys",18,1,1,1,1,3,1
"2738","sub09","tb9430",3,2,"phys",2,2,1,1,1,3,1
"2739","sub09","tb9430",3,2,"phys",44,3,1,1,1,3,1
"2740","sub09","tb9430",3,2,"phys",20,4,1,1,1,3,1
"2741","sub09","tb9430",3,2,"phys",72,5,1,1,1,3,1
"2742","sub09","tb9430",3,2,"phys",15,6,1,1,1,3,1
"2743","sub09","tb9430",3,2,"phys",27,7,1,1,1,3,1
"2744","sub09","tb9430",3,2,"phys",25,8,1,1,1,3,1
"2745","sub09","tb9430",3,2,"phys",69,9,1,1,1,3,1
"2746","sub09","tb9430",3,2,"phys",48,10,1,1,1,3,1
"2747","sub09","tb9430",3,2,"phys",53,11,1,1,1,3,1
"2748","sub09","tb9430",3,2,"phys",30,12,1,1,1,3,1
"2749","sub09","tb9430",3,2,"phys",3,13,1,1,1,3,1
"2750","sub09","tb9430",3,2,"phys",8,14,1,1,1,3,1
"2751","sub09","tb9430",3,2,"phys",52,15,1,1,1,3,1
"2752","sub09","tb9430",3,2,"phys",32,16,1,1,1,3,1
"2753","sub09","tb9430",3,2,"phys",10,17,1,1,1,3,1
"2754","sub09","tb9430",3,2,"phys",12,18,1,1,1,3,1
"2755","sub09","tb9430",3,2,"phys",26,19,1,1,1,3,1
"2756","sub09","tb9430",3,2,"phys",59,20,1,1,1,3,1
"2757","sub09","tb9430",3,2,"phys",46,21,1,1,1,3,1
"2758","sub09","tb9430",3,2,"phys",22,22,1,1,1,3,1
"2759","sub09","tb9430",3,2,"phys",42,23,1,1,1,3,1
"2760","sub09","tb9430",3,2,"phys",36,24,1,1,1,3,1
"2761","sub09","tb9430",3,2,"phys",60,25,1,1,1,3,1
"2762","sub09","tb9430",3,2,"phys",68,26,1,1,1,3,1
"2763","sub09","tb9430",3,2,"phys",28,27,1,1,1,3,1
"2764","sub09","tb9430",3,2,"phys",71,28,1,1,1,3,1
"2765","sub09","tb9430",3,2,"phys",4,29,1,1,1,3,1
"2766","sub09","tb9430",3,2,"phys",58,30,1,1,1,3,1
"2767","sub09","tb9430",3,2,"phys",31,31,1,1,1,3,1
"2768","sub09","tb9430",3,2,"phys",55,32,1,1,1,3,1
"2769","sub09","tb9430",3,2,"phys",49,33,1,1,1,3,1
"2770","sub09","tb9430",3,2,"phys",40,34,1,1,1,3,1
"2771","sub09","tb9430",3,2,"phys",24,35,1,1,1,3,1
"2772","sub09","tb9430",3,2,"phys",29,36,1,1,1,3,1
"2773","sub09","tb9430",3,2,"bio",21,37,1,1,1,3,1
"2774","sub09","tb9430",3,2,"bio",7,38,1,1,1,3,1
"2775","sub09","tb9430",3,2,"bio",41,39,1,1,1,3,1
"2776","sub09","tb9430",3,2,"bio",64,40,1,1,1,3,1
"2777","sub09","tb9430",3,2,"bio",37,41,1,1,1,3,1
"2778","sub09","tb9430",3,2,"bio",23,42,1,1,1,3,1
"2779","sub09","tb9430",3,2,"bio",45,43,1,1,1,3,1
"2780","sub09","tb9430",3,2,"bio",63,44,1,1,1,3,1
"2781","sub09","tb9430",3,2,"bio",14,45,1,1,1,3,1
"2782","sub09","tb9430",3,2,"bio",39,46,1,1,1,3,1
"2783","sub09","tb9430",3,2,"bio",61,47,1,1,1,3,1
"2784","sub09","tb9430",3,2,"bio",62,48,1,1,1,3,1
"2785","sub09","tb9430",3,2,"bio",5,49,1,1,1,3,1
"2786","sub09","tb9430",3,2,"bio",54,50,1,1,1,3,1
"2787","sub09","tb9430",3,2,"bio",35,51,1,1,1,3,1
"2788","sub09","tb9430",3,2,"bio",51,52,1,1,1,3,1
"2789","sub09","tb9430",3,2,"bio",65,53,1,1,1,3,1
"2790","sub09","tb9430",3,2,"bio",16,54,1,1,1,3,1
"2791","sub09","tb9430",3,2,"bio",1,55,1,1,1,3,1
"2792","sub09","tb9430",3,2,"bio",50,56,1,1,1,3,1
"2793","sub09","tb9430",3,2,"bio",19,57,1,1,1,3,1
"2794","sub09","tb9430",3,2,"bio",47,58,1,1,1,3,1
"2795","sub09","tb9430",3,2,"bio",33,59,1,1,1,3,1
"2796","sub09","tb9430",3,2,"bio",66,60,1,1,1,3,1
"2797","sub09","tb9430",3,2,"bio",6,61,1,1,1,3,1
"2798","sub09","tb9430",3,2,"bio",34,62,1,1,1,3,1
"2799","sub09","tb9430",3,2,"bio",17,63,1,1,1,3,1
"2800","sub09","tb9430",3,2,"bio",56,64,1,1,1,3,1
"2801","sub09","tb9430",3,2,"bio",43,65,1,1,1,3,1
"2802","sub09","tb9430",3,2,"bio",11,66,1,1,1,3,1
"2803","sub09","tb9430",3,2,"bio",38,67,1,1,1,3,1
"2804","sub09","tb9430",3,2,"bio",57,68,1,1,1,3,1
"2805","sub09","tb9430",3,2,"bio",13,69,1,1,1,3,1
"2806","sub09","tb9430",3,2,"bio",9,70,1,1,1,3,1
"2807","sub09","tb9430",3,2,"bio",70,71,1,1,1,3,1
"2808","sub09","tb9430",3,2,"bio",67,72,1,1,1,3,1
"2809","sub11","tb9488",3,1,"bio",18,1,1,1,1,3,1
"2810","sub11","tb9488",3,1,"bio",2,2,0,0,0,0,0
"2811","sub11","tb9488",3,1,"bio",44,3,1,1,1,3,1
"2812","sub11","tb9488",3,1,"bio",20,4,1,1,1,3,1
"2813","sub11","tb9488",3,1,"bio",72,5,1,1,1,3,1
"2814","sub11","tb9488",3,1,"bio",15,6,1,1,1,3,1
"2815","sub11","tb9488",3,1,"bio",27,7,1,1,1,3,1
"2816","sub11","tb9488",3,1,"bio",25,8,1,1,1,3,1
"2817","sub11","tb9488",3,1,"bio",69,9,1,1,1,3,1
"2818","sub11","tb9488",3,1,"bio",48,10,1,1,1,3,1
"2819","sub11","tb9488",3,1,"bio",53,11,1,1,1,3,1
"2820","sub11","tb9488",3,1,"bio",30,12,1,1,1,3,1
"2821","sub11","tb9488",3,1,"bio",3,13,1,1,1,3,1
"2822","sub11","tb9488",3,1,"bio",8,14,1,1,1,3,1
"2823","sub11","tb9488",3,1,"bio",52,15,1,1,1,3,1
"2824","sub11","tb9488",3,1,"bio",32,16,1,1,1,3,1
"2825","sub11","tb9488",3,1,"bio",10,17,1,1,1,3,1
"2826","sub11","tb9488",3,1,"bio",12,18,1,1,1,3,1
"2827","sub11","tb9488",3,1,"bio",26,19,1,1,1,3,1
"2828","sub11","tb9488",3,1,"bio",59,20,1,1,1,3,1
"2829","sub11","tb9488",3,1,"bio",46,21,1,1,1,3,1
"2830","sub11","tb9488",3,1,"bio",22,22,1,1,1,3,1
"2831","sub11","tb9488",3,1,"bio",42,23,1,1,1,3,1
"2832","sub11","tb9488",3,1,"bio",36,24,1,1,1,3,1
"2833","sub11","tb9488",3,1,"bio",60,25,1,1,1,3,1
"2834","sub11","tb9488",3,1,"bio",68,26,1,1,1,3,1
"2835","sub11","tb9488",3,1,"bio",28,27,1,1,1,3,1
"2836","sub11","tb9488",3,1,"bio",71,28,1,1,1,3,1
"2837","sub11","tb9488",3,1,"bio",4,29,1,1,1,3,1
"2838","sub11","tb9488",3,1,"bio",58,30,1,1,1,3,1
"2839","sub11","tb9488",3,1,"bio",31,31,1,1,1,3,1
"2840","sub11","tb9488",3,1,"bio",55,32,1,1,1,3,1
"2841","sub11","tb9488",3,1,"bio",49,33,1,1,1,3,1
"2842","sub11","tb9488",3,1,"bio",40,34,1,1,1,3,1
"2843","sub11","tb9488",3,1,"bio",24,35,1,1,1,3,1
"2844","sub11","tb9488",3,1,"bio",29,36,1,1,1,3,1
"2845","sub11","tb9488",3,1,"phys",21,37,1,1,1,3,1
"2846","sub11","tb9488",3,1,"phys",7,38,1,1,1,3,1
"2847","sub11","tb9488",3,1,"phys",41,39,1,1,1,3,1
"2848","sub11","tb9488",3,1,"phys",64,40,1,1,1,3,1
"2849","sub11","tb9488",3,1,"phys",37,41,1,1,1,3,1
"2850","sub11","tb9488",3,1,"phys",23,42,1,1,1,3,1
"2851","sub11","tb9488",3,1,"phys",45,43,1,1,1,3,1
"2852","sub11","tb9488",3,1,"phys",63,44,1,1,1,3,1
"2853","sub11","tb9488",3,1,"phys",14,45,1,1,1,3,1
"2854","sub11","tb9488",3,1,"phys",39,46,1,1,1,3,1
"2855","sub11","tb9488",3,1,"phys",61,47,1,1,1,3,1
"2856","sub11","tb9488",3,1,"phys",62,48,1,1,1,3,1
"2857","sub11","tb9488",3,1,"phys",5,49,1,1,1,3,1
"2858","sub11","tb9488",3,1,"phys",54,50,1,1,1,3,1
"2859","sub11","tb9488",3,1,"phys",35,51,1,1,1,3,1
"2860","sub11","tb9488",3,1,"phys",51,52,1,1,1,3,1
"2861","sub11","tb9488",3,1,"phys",65,53,1,1,1,3,1
"2862","sub11","tb9488",3,1,"phys",16,54,1,1,1,3,1
"2863","sub11","tb9488",3,1,"phys",1,55,1,1,1,3,1
"2864","sub11","tb9488",3,1,"phys",50,56,1,1,1,3,1
"2865","sub11","tb9488",3,1,"phys",19,57,1,1,1,3,1
"2866","sub11","tb9488",3,1,"phys",47,58,1,1,1,3,1
"2867","sub11","tb9488",3,1,"phys",33,59,1,1,1,3,1
"2868","sub11","tb9488",3,1,"phys",66,60,1,1,1,3,1
"2869","sub11","tb9488",3,1,"phys",6,61,1,1,1,3,1
"2870","sub11","tb9488",3,1,"phys",34,62,1,1,1,3,1
"2871","sub11","tb9488",3,1,"phys",17,63,1,1,1,3,1
"2872","sub11","tb9488",3,1,"phys",56,64,1,1,1,3,1
"2873","sub11","tb9488",3,1,"phys",43,65,1,1,1,3,1
"2874","sub11","tb9488",3,1,"phys",11,66,1,1,1,3,1
