"","Subject","RunType","Run","Trial","StimID","Type","Question","Onset","Resp","RT"
"1","tb9226","NoQuestions",1,1,21,"bio","job",1.013,"NoResp",0
"2","tb9226","NoQuestions",1,2,8,"bio","place",16.028,"NoResp",0
"3","tb9226","NoQuestions",1,3,38,"phys","race",34.044,"NoResp",0
"4","tb9226","NoQuestions",1,4,42,"phys","gender",50.048,"NoResp",0
"5","tb9226","NoQuestions",1,5,16,"bio","place",67.072,"NoResp",0
"6","tb9226","NoQuestions",1,6,68,"phys","ec",81.083,"NoResp",0
"7","tb9226","NoQuestions",1,7,67,"phys","ec",96.094,"NoResp",0
"8","tb9226","NoQuestions",1,8,4,"bio","name",111.108,"NoResp",0
"9","tb9226","NoQuestions",1,9,2,"bio","job",127.129,"NoResp",0
"10","tb9226","NoQuestions",1,10,70,"phys","ec",143.139,"NoResp",0
"11","tb9226","NoQuestions",1,11,30,"bio","name",160.16,"NoResp",0
"12","tb9226","NoQuestions",1,12,31,"bio","name",178.176,"NoResp",0
"13","tb9226","NoQuestions",1,13,26,"bio","job",196.193,"NoResp",0
"14","tb9226","NoQuestions",1,14,52,"phys","gender",210.207,"NoResp",0
"15","tb9226","NoQuestions",1,15,72,"phys","race",227.228,"NoResp",0
"16","tb9226","NoQuestions",1,16,22,"bio","place",244.245,"NoResp",0
"17","tb9226","NoQuestions",1,17,46,"phys","race",259.259,"NoResp",0
"18","tb9226","NoQuestions",1,18,40,"phys","gender",275.28,"NoResp",0
"19","tb9226","NoQuestions",2,1,18,"bio","job",1.016,"NoResp",0
"20","tb9226","NoQuestions",2,2,65,"phys","race",17.026,"NoResp",0
"21","tb9226","NoQuestions",2,3,44,"phys","gender",31.041,"NoResp",0
"22","tb9226","NoQuestions",2,4,12,"bio","place",45.053,"NoResp",0
"23","tb9226","NoQuestions",2,5,39,"phys","race",60.063,"NoResp",0
"24","tb9226","NoQuestions",2,6,25,"bio","name",76.087,"NoResp",0
"25","tb9226","NoQuestions",2,7,57,"phys","race",93.111,"NoResp",0
"26","tb9226","NoQuestions",2,8,7,"bio","place",111.127,"NoResp",0
"27","tb9226","NoQuestions",2,9,1,"bio","name",128.148,"NoResp",0
"28","tb9226","NoQuestions",2,10,35,"bio","place",144.168,"NoResp",0
"29","tb9226","NoQuestions",2,11,66,"phys","ec",160.179,"NoResp",0
"30","tb9226","NoQuestions",2,12,36,"bio","job",177.196,"NoResp",0
"31","tb9226","NoQuestions",2,13,60,"phys","ec",191.214,"NoResp",0
"32","tb9226","NoQuestions",2,14,11,"bio","name",206.224,"NoResp",0
"33","tb9226","NoQuestions",2,15,41,"phys","ec",224.238,"NoResp",0
"34","tb9226","NoQuestions",2,16,37,"phys","gender",242.254,"NoResp",0
"35","tb9226","NoQuestions",2,17,64,"phys","gender",257.265,"NoResp",0
"36","tb9226","NoQuestions",2,18,20,"bio","job",274.286,"NoResp",0
"37","tb9226","NoQuestions",3,1,69,"phys","gender",1.017,"NoResp",0
"38","tb9226","NoQuestions",3,2,43,"phys","ec",17.024,"NoResp",0
"39","tb9226","NoQuestions",3,3,3,"bio","name",31.042,"NoResp",0
"40","tb9226","NoQuestions",3,4,50,"phys","ec",49.058,"NoResp",0
"41","tb9226","NoQuestions",3,5,13,"bio","job",64.066,"NoResp",0
"42","tb9226","NoQuestions",3,6,6,"bio","place",79.081,"NoResp",0
"43","tb9226","NoQuestions",3,7,58,"phys","gender",93.095,"NoResp",0
"44","tb9226","NoQuestions",3,8,27,"bio","place",108.103,"NoResp",0
"45","tb9226","NoQuestions",3,9,15,"bio","job",125.126,"NoResp",0
"46","tb9226","NoQuestions",3,10,32,"bio","name",142.147,"NoResp",0
"47","tb9226","NoQuestions",3,11,5,"bio","place",160.163,"NoResp",0
"48","tb9226","NoQuestions",3,12,49,"phys","ec",174.178,"NoResp",0
"49","tb9226","NoQuestions",3,13,53,"phys","gender",189.186,"NoResp",0
"50","tb9226","NoQuestions",3,14,28,"bio","job",206.209,"NoResp",0
"51","tb9226","NoQuestions",3,15,54,"phys","race",222.23,"NoResp",0
"52","tb9226","NoQuestions",3,16,19,"bio","name",240.25,"NoResp",0
"53","tb9226","NoQuestions",3,17,51,"phys","race",257.267,"NoResp",0
"54","tb9226","NoQuestions",3,18,61,"phys","race",273.277,"NoResp",0
"55","tb9226","NoQuestions",4,1,56,"phys","race",1.029,"NoResp",0
"56","tb9226","NoQuestions",4,2,59,"phys","race",19.046,"NoResp",0
"57","tb9226","NoQuestions",4,3,10,"bio","name",36.066,"NoResp",0
"58","tb9226","NoQuestions",4,4,17,"bio","place",54.082,"NoResp",0
"59","tb9226","NoQuestions",4,5,29,"bio","job",71.103,"NoResp",0
"60","tb9226","NoQuestions",4,6,55,"phys","gender",86.114,"NoResp",0
"61","tb9226","NoQuestions",4,7,24,"bio","job",101.128,"NoResp",0
"62","tb9226","NoQuestions",4,8,33,"bio","job",118.145,"NoResp",0
"63","tb9226","NoQuestions",4,9,48,"phys","ec",133.159,"NoResp",0
"64","tb9226","NoQuestions",4,10,34,"bio","place",149.18,"NoResp",0
"65","tb9226","NoQuestions",4,11,62,"phys","gender",166.2,"NoResp",0
"66","tb9226","NoQuestions",4,12,23,"bio","place",182.21,"NoResp",0
"67","tb9226","NoQuestions",4,13,47,"phys","ec",196.225,"NoResp",0
"68","tb9226","NoQuestions",4,14,71,"phys","race",210.237,"NoResp",0
"69","tb9226","NoQuestions",4,15,63,"phys","gender",225.248,"NoResp",0
"70","tb9226","NoQuestions",4,16,45,"phys","ec",239.266,"NoResp",0
"71","tb9226","NoQuestions",4,17,14,"bio","name",257.282,"NoResp",0
"72","tb9226","NoQuestions",4,18,9,"bio","name",273.286,"NoResp",0
"73","tb9226","Questions",1,1,40,"phys","ec",1.019,"Yes",1.825
"74","tb9226","Questions",1,2,19,"bio","name",17.023,"Yes",1.559
"75","tb9226","Questions",1,3,36,"bio","job",34.044,"Yes",1.342
"76","tb9226","Questions",1,4,4,"bio","place",52.06,"Yes",1.368
"77","tb9226","Questions",1,5,32,"bio","job",66.075,"Yes",1.45
"78","tb9226","Questions",1,6,55,"phys","gender",83.095,"Yes",1.569
"79","tb9226","Questions",1,7,68,"phys","gender",100.118,"Yes",0.818
"80","tb9226","Questions",1,8,18,"bio","place",115.126,"Yes",1.57
"81","tb9226","Questions",1,9,49,"phys","ec",130.137,"Yes",0.923
"82","tb9226","Questions",1,10,24,"bio","job",144.155,"Yes",1.061
"83","tb9226","Questions",1,11,33,"bio","name",158.17,"Yes",1.192
"84","tb9226","Questions",1,12,47,"phys","gender",173.178,"Yes",0.827
"85","tb9226","Questions",1,13,64,"phys","race",188.189,"Yes",0.912
"86","tb9226","Questions",1,14,63,"phys","race",206.205,"Yes",6.28
"87","tb9226","Questions",1,15,43,"phys","race",224.222,"Yes",1.072
"88","tb9226","Questions",1,16,26,"bio","name",241.242,"Yes",0.927
"89","tb9226","Questions",1,17,9,"bio","place",257.252,"Yes",0.874
"90","tb9226","Questions",1,18,51,"phys","ec",273.273,"Yes",1.026
"91","tb9226","Questions",2,1,45,"phys","race",1.025,"Yes",0.896
"92","tb9226","Questions",2,2,27,"bio","job",18.045,"Yes",1.093
"93","tb9226","Questions",2,3,72,"phys","ec",35.068,"Yes",1.472
"94","tb9226","Questions",2,4,28,"bio","job",50.076,"Yes",0.726
"95","tb9226","Questions",2,5,70,"phys","gender",67.099,"Yes",1.282
"96","tb9226","Questions",2,6,23,"bio","place",85.116,"Yes",1.393
"97","tb9226","Questions",2,7,66,"phys","race",101.137,"Yes",0.908
"98","tb9226","Questions",2,8,38,"phys","ec",117.144,"Yes",1.414
"99","tb9226","Questions",2,9,52,"phys","gender",132.155,"Yes",0.807
"100","tb9226","Questions",2,10,31,"bio","place",148.179,"Yes",2.538
"101","tb9226","Questions",2,11,13,"bio","name",163.19,"Yes",0.922
"102","tb9226","Questions",2,12,17,"bio","name",177.205,"Yes",0.873
"103","tb9226","Questions",2,13,67,"phys","gender",193.212,"Yes",0.883
"104","tb9226","Questions",2,14,12,"bio","place",211.231,"Yes",1.213
"105","tb9226","Questions",2,15,58,"phys","race",225.243,"Yes",1.807
"106","tb9226","Questions",2,16,1,"bio","job",239.258,"Yes",0.852
"107","tb9226","Questions",2,17,16,"bio","name",256.278,"Yes",0.931
"108","tb9226","Questions",2,18,37,"phys","ec",274.295,"Yes",1.747
"109","tb9226","Questions",3,1,20,"bio","place",1.024,"Yes",0.922
"110","tb9226","Questions",3,2,34,"bio","place",15.039,"Yes",1.336
"111","tb9226","Questions",3,3,57,"phys","gender",33.056,"Yes",1.291
"112","tb9226","Questions",3,4,41,"phys","gender",49.083,"Yes",0.844
"113","tb9226","Questions",3,5,71,"phys","ec",64.091,"Yes",1.167
"114","tb9226","Questions",3,6,11,"bio","job",81.114,"Yes",1
"115","tb9226","Questions",3,7,59,"phys","ec",99.13,"Yes",0.745
"116","tb9226","Questions",3,8,62,"phys","race",114.138,"Yes",0.706
"117","tb9226","Questions",3,9,15,"bio","name",131.161,"Yes",0.654
"118","tb9226","Questions",3,10,22,"bio","name",148.182,"Yes",0.932
"119","tb9226","Questions",3,11,10,"bio","job",163.19,"Yes",0.707
"120","tb9226","Questions",3,12,65,"phys","race",180.213,"Yes",0.589
"121","tb9226","Questions",3,13,2,"bio","job",194.228,"Yes",0.634
"122","tb9226","Questions",3,14,5,"bio","name",212.241,"Yes",1.31
"123","tb9226","Questions",3,15,6,"bio","place",228.268,"Yes",0.864
"124","tb9226","Questions",3,16,39,"phys","gender",243.279,"Yes",0.682
"125","tb9226","Questions",3,17,48,"phys","race",259.303,"Yes",0.791
"126","tb9226","Questions",3,18,61,"phys","ec",273.318,"Yes",1.17
"127","tb9226","Questions",4,1,46,"phys","race",1.029,"Yes",0.775
"128","tb9226","Questions",4,2,69,"phys","gender",17.036,"Yes",1.475
"129","tb9226","Questions",4,3,7,"bio","name",32.047,"Yes",0.546
"130","tb9226","Questions",4,4,42,"phys","race",48.054,"Yes",0.734
"131","tb9226","Questions",4,5,29,"bio","job",64.078,"Yes",0.654
"132","tb9226","Questions",4,6,8,"bio","job",81.102,"Yes",0.969
"133","tb9226","Questions",4,7,53,"phys","gender",96.11,"Yes",0.742
"134","tb9226","Questions",4,8,25,"bio","place",112.137,"Yes",0.701
"135","tb9226","Questions",4,9,14,"bio","job",129.154,"Yes",0.558
"136","tb9226","Questions",4,10,44,"phys","race",146.174,"Yes",0.986
"137","tb9226","Questions",4,11,50,"phys","gender",164.19,"Yes",0.904
"138","tb9226","Questions",4,12,35,"bio","name",181.211,"Yes",0.628
"139","tb9226","Questions",4,13,21,"bio","place",195.225,"Yes",0.896
"140","tb9226","Questions",4,14,60,"phys","ec",210.236,"Yes",1.061
"141","tb9226","Questions",4,15,3,"bio","name",224.254,"Yes",0.947
"142","tb9226","Questions",4,16,56,"phys","ec",239.265,"Yes",0.791
"143","tb9226","Questions",4,17,54,"phys","ec",257.278,"Yes",0.823
"144","tb9226","Questions",4,18,30,"bio","place",275.295,"Yes",0.94
"145","tb9253","NoQuestions",1,1,19,"bio","job",1.03,"NoResp",0
"146","tb9253","NoQuestions",1,2,27,"bio","place",16.041,"NoResp",0
"147","tb9253","NoQuestions",1,3,49,"phys","race",34.058,"NoResp",0
"148","tb9253","NoQuestions",1,4,43,"phys","gender",50.068,"NoResp",0
"149","tb9253","NoQuestions",1,5,13,"bio","place",67.088,"NoResp",0
"150","tb9253","NoQuestions",1,6,53,"phys","ec",81.103,"NoResp",0
"151","tb9253","NoQuestions",1,7,51,"phys","ec",96.111,"NoResp",0
"152","tb9253","NoQuestions",1,8,28,"bio","name",111.122,"NoResp",0
"153","tb9253","NoQuestions",1,9,6,"bio","job",127.146,"NoResp",0
"154","tb9253","NoQuestions",1,10,69,"phys","ec",143.156,"NoResp",0
"155","tb9253","NoQuestions",1,11,32,"bio","name",160.176,"NoResp",0
"156","tb9253","NoQuestions",1,12,5,"bio","name",178.19,"NoResp",0
"157","tb9253","NoQuestions",1,13,3,"bio","job",196.206,"NoResp",0
"158","tb9253","NoQuestions",1,14,54,"phys","gender",210.221,"NoResp",0
"159","tb9253","NoQuestions",1,15,50,"phys","race",227.241,"NoResp",0
"160","tb9253","NoQuestions",1,16,15,"bio","place",244.261,"NoResp",0
"161","tb9253","NoQuestions",1,17,61,"phys","race",259.276,"NoResp",0
"162","tb9253","NoQuestions",1,18,58,"phys","gender",275.28,"NoResp",0
"163","tb9253","NoQuestions",2,1,18,"bio","job",1.027,"NoResp",0
"164","tb9253","NoQuestions",2,2,65,"phys","race",17.034,"NoResp",0
"165","tb9253","NoQuestions",2,3,44,"phys","gender",31.049,"NoResp",0
"166","tb9253","NoQuestions",2,4,12,"bio","place",45.067,"NoResp",0
"167","tb9253","NoQuestions",2,5,39,"phys","race",60.075,"NoResp",0
"168","tb9253","NoQuestions",2,6,25,"bio","name",76.102,"NoResp",0
"169","tb9253","NoQuestions",2,7,57,"phys","race",93.122,"NoResp",0
"170","tb9253","NoQuestions",2,8,7,"bio","place",111.135,"NoResp",0
"171","tb9253","NoQuestions",2,9,1,"bio","name",128.156,"NoResp",0
"172","tb9253","NoQuestions",2,10,35,"bio","place",144.183,"NoResp",0
"173","tb9253","NoQuestions",2,11,66,"phys","ec",160.187,"NoResp",0
"174","tb9253","NoQuestions",2,12,36,"bio","job",177.207,"NoResp",0
"175","tb9253","NoQuestions",2,13,60,"phys","ec",191.222,"NoResp",0
"176","tb9253","NoQuestions",2,14,11,"bio","name",206.233,"NoResp",0
"177","tb9253","NoQuestions",2,15,41,"phys","ec",224.249,"NoResp",0
"178","tb9253","NoQuestions",2,16,37,"phys","gender",242.266,"NoResp",0
"179","tb9253","NoQuestions",2,17,64,"phys","gender",257.277,"NoResp",0
"180","tb9253","NoQuestions",2,18,20,"bio","job",274.297,"NoResp",0
"181","tb9253","NoQuestions",3,1,71,"phys","gender",1.015,"NoResp",0
"182","tb9253","NoQuestions",3,2,45,"phys","ec",17.023,"NoResp",0
"183","tb9253","NoQuestions",3,3,29,"bio","name",31.037,"NoResp",0
"184","tb9253","NoQuestions",3,4,59,"phys","ec",49.057,"NoResp",0
"185","tb9253","NoQuestions",3,5,23,"bio","job",64.065,"NoResp",0
"186","tb9253","NoQuestions",3,6,14,"bio","place",79.076,"NoResp",0
"187","tb9253","NoQuestions",3,7,56,"phys","gender",93.091,"NoResp",0
"188","tb9253","NoQuestions",3,8,17,"bio","place",108.105,"NoResp",0
"189","tb9253","NoQuestions",3,9,24,"bio","job",125.125,"NoResp",0
"190","tb9253","NoQuestions",3,10,33,"bio","name",142.146,"NoResp",0
"191","tb9253","NoQuestions",3,11,34,"bio","place",160.162,"NoResp",0
"192","tb9253","NoQuestions",3,12,63,"phys","ec",174.173,"NoResp",0
"193","tb9253","NoQuestions",3,13,47,"phys","gender",189.184,"NoResp",0
"194","tb9253","NoQuestions",3,14,10,"bio","job",206.205,"NoResp",0
"195","tb9253","NoQuestions",3,15,62,"phys","race",222.232,"NoResp",0
"196","tb9253","NoQuestions",3,16,9,"bio","name",240.245,"NoResp",0
"197","tb9253","NoQuestions",3,17,55,"phys","race",257.265,"NoResp",0
"198","tb9253","NoQuestions",3,18,48,"phys","race",273.292,"NoResp",0
"199","tb9253","NoQuestions",4,1,40,"phys","race",1.016,"NoResp",0
"200","tb9253","NoQuestions",4,2,72,"phys","race",19.033,"NoResp",0
"201","tb9253","NoQuestions",4,3,4,"bio","name",36.053,"NoResp",0
"202","tb9253","NoQuestions",4,4,8,"bio","place",54.073,"NoResp",0
"203","tb9253","NoQuestions",4,5,26,"bio","job",71.093,"NoResp",0
"204","tb9253","NoQuestions",4,6,67,"phys","gender",86.101,"NoResp",0
"205","tb9253","NoQuestions",4,7,22,"bio","job",101.112,"NoResp",0
"206","tb9253","NoQuestions",4,8,30,"bio","job",118.132,"NoResp",0
"207","tb9253","NoQuestions",4,9,46,"phys","ec",133.146,"NoResp",0
"208","tb9253","NoQuestions",4,10,31,"bio","place",149.167,"NoResp",0
"209","tb9253","NoQuestions",4,11,52,"phys","gender",166.187,"NoResp",0
"210","tb9253","NoQuestions",4,12,16,"bio","place",182.194,"NoResp",0
"211","tb9253","NoQuestions",4,13,68,"phys","ec",196.212,"NoResp",0
"212","tb9253","NoQuestions",4,14,70,"phys","race",210.227,"NoResp",0
"213","tb9253","NoQuestions",4,15,38,"phys","gender",225.235,"NoResp",0
"214","tb9253","NoQuestions",4,16,42,"phys","ec",239.253,"NoResp",0
"215","tb9253","NoQuestions",4,17,2,"bio","name",257.266,"NoResp",0
"216","tb9253","NoQuestions",4,18,21,"bio","name",273.293,"NoResp",0
"217","tb9253","Questions",1,1,69,"phys","ec",1.028,"Yes",2.042
"218","tb9253","Questions",1,2,14,"bio","name",17.038,"Yes",1.21
"219","tb9253","Questions",1,3,30,"bio","job",34.059,"Yes",2.518
"220","tb9253","Questions",1,4,25,"bio","place",52.072,"Yes",2.092
"221","tb9253","Questions",1,5,7,"bio","job",66.09,"Yes",2.067
"222","tb9253","Questions",1,6,54,"phys","gender",83.11,"Yes",1.126
"223","tb9253","Questions",1,7,42,"phys","gender",100.13,"Yes",3.273
"224","tb9253","Questions",1,8,35,"bio","place",115.138,"Yes",0.801
"225","tb9253","Questions",1,9,56,"phys","ec",130.152,"Yes",2.057
"226","tb9253","Questions",1,10,3,"bio","job",144.164,"No",1.084
"227","tb9253","Questions",1,11,8,"bio","name",158.178,"Yes",0.77
"228","tb9253","Questions",1,12,44,"phys","gender",173.193,"Yes",1.761
"229","tb9253","Questions",1,13,60,"phys","race",188.203,"Yes",1.655
"230","tb9253","Questions",1,14,50,"phys","race",206.217,"Yes",0.945
"231","tb9253","Questions",1,15,46,"phys","race",224.237,"Yes",1.557
"232","tb9253","Questions",1,16,21,"bio","name",241.257,"No",1.45
"233","tb9253","Questions",1,17,29,"bio","place",257.261,"Yes",1.592
"234","tb9253","Questions",1,18,53,"phys","ec",273.285,"Yes",1.432
"235","tb9253","Questions",2,1,47,"phys","race",1.026,"Yes",0.943
"236","tb9253","Questions",2,2,4,"bio","job",18.046,"Yes",0.893
"237","tb9253","Questions",2,3,51,"phys","ec",35.069,"Yes",1.101
"238","tb9253","Questions",2,4,36,"bio","job",50.077,"Yes",0.869
"239","tb9253","Questions",2,5,49,"phys","gender",67.098,"Yes",0.858
"240","tb9253","Questions",2,6,32,"bio","place",85.118,"Yes",1.818
"241","tb9253","Questions",2,7,55,"phys","race",101.121,"Yes",1.711
"242","tb9253","Questions",2,8,68,"phys","ec",117.145,"Yes",1.739
"243","tb9253","Questions",2,9,63,"phys","gender",132.156,"Yes",1.93
"244","tb9253","Questions",2,10,19,"bio","place",148.183,"Yes",2.173
"245","tb9253","Questions",2,11,26,"bio","name",163.191,"Yes",0.712
"246","tb9253","Questions",2,12,18,"bio","name",177.206,"Yes",1.064
"247","tb9253","Questions",2,13,40,"phys","gender",193.233,"Yes",1.385
"248","tb9253","Questions",2,14,33,"bio","place",211.249,"Yes",0.612
"249","tb9253","Questions",2,15,43,"phys","race",225.264,"Yes",1.07
"250","tb9253","Questions",2,16,24,"bio","job",239.279,"Yes",0.768
"251","tb9253","Questions",2,17,9,"bio","name",256.296,"No",1.789
"252","tb9253","Questions",2,18,64,"phys","ec",274.312,"Yes",1.15
"253","tb9253","Questions",3,1,13,"bio","place",1.022,"No",1.636
"254","tb9253","Questions",3,2,27,"bio","place",15.036,"Yes",0.71
"255","tb9253","Questions",3,3,67,"phys","gender",33.053,"Yes",1.298
"256","tb9253","Questions",3,4,45,"phys","gender",49.06,"Yes",1.602
"257","tb9253","Questions",3,5,70,"phys","ec",64.074,"Yes",0.95
"258","tb9253","Questions",3,6,1,"bio","job",81.095,"No",1.338
"259","tb9253","Questions",3,7,38,"phys","ec",99.111,"Yes",1.308
"260","tb9253","Questions",3,8,66,"phys","race",114.119,"Yes",2.268
"261","tb9253","Questions",3,9,31,"bio","name",131.139,"Yes",0.667
"262","tb9253","Questions",3,10,12,"bio","name",148.159,"Yes",0.664
"263","tb9253","Questions",3,11,28,"bio","job",163.174,"Yes",1.204
"264","tb9253","Questions",3,12,37,"phys","race",180.194,"Yes",0.961
"265","tb9253","Questions",3,13,23,"bio","job",194.206,"Yes",1.835
"266","tb9253","Questions",3,14,16,"bio","name",212.222,"Yes",1.251
"267","tb9253","Questions",3,15,17,"bio","place",228.229,"No",0.723
"268","tb9253","Questions",3,16,58,"phys","gender",243.24,"Yes",2.367
"269","tb9253","Questions",3,17,52,"phys","race",259.247,"Yes",2.327
"270","tb9253","Questions",3,18,72,"phys","ec",273.262,"Yes",1.563
"271","tb9253","Questions",4,1,39,"phys","race",1.024,"Yes",1.219
"272","tb9253","Questions",4,2,57,"phys","gender",17.032,"Yes",1.923
"273","tb9253","Questions",4,3,2,"bio","name",32.046,"Yes",2.254
"274","tb9253","Questions",4,4,59,"phys","race",48.05,"Yes",0.665
"275","tb9253","Questions",4,5,5,"bio","job",64.077,"No",0.881
"276","tb9253","Questions",4,6,22,"bio","job",81.097,"Yes",1.561
"277","tb9253","Questions",4,7,61,"phys","gender",96.105,"Yes",0.834
"278","tb9253","Questions",4,8,34,"bio","place",112.129,"Yes",0.498
"279","tb9253","Questions",4,9,15,"bio","job",129.149,"No",0.987
"280","tb9253","Questions",4,10,41,"phys","race",146.169,"Yes",1.074
"281","tb9253","Questions",4,11,48,"phys","gender",164.186,"Yes",1.034
"282","tb9253","Questions",4,12,6,"bio","name",181.206,"Yes",1.845
"283","tb9253","Questions",4,13,20,"bio","place",195.221,"Yes",1.143
"284","tb9253","Questions",4,14,65,"phys","ec",210.232,"Yes",1.055
"285","tb9253","Questions",4,15,11,"bio","name",224.247,"Yes",1.172
"286","tb9253","Questions",4,16,71,"phys","ec",239.261,"Yes",1.026
"287","tb9253","Questions",4,17,62,"phys","ec",257.274,"Yes",0.697
"288","tb9253","Questions",4,18,10,"bio","place",275.291,"Yes",2.094
"289","tb9276","NoQuestions",1,1,45,"phys","gender",1.019,"NoResp",0
"290","tb9276","NoQuestions",1,2,47,"phys","gender",18.039,"NoResp",0
"291","tb9276","NoQuestions",1,3,71,"phys","race",36.058,"NoResp",0
"292","tb9276","NoQuestions",1,4,62,"phys","ec",53.079,"NoResp",0
"293","tb9276","NoQuestions",1,5,14,"bio","place",70.096,"NoResp",0
"294","tb9276","NoQuestions",1,6,17,"bio","place",86.103,"NoResp",0
"295","tb9276","NoQuestions",1,7,34,"bio","job",102.13,"NoResp",0
"296","tb9276","NoQuestions",1,8,23,"bio","job",117.141,"NoResp",0
"297","tb9276","NoQuestions",1,9,24,"bio","name",131.153,"NoResp",0
"298","tb9276","NoQuestions",1,10,55,"phys","ec",146.164,"NoResp",0
"299","tb9276","NoQuestions",1,11,56,"phys","race",162.188,"NoResp",0
"300","tb9276","NoQuestions",1,12,10,"bio","job",179.211,"NoResp",0
"301","tb9276","NoQuestions",1,13,59,"phys","race",197.228,"NoResp",0
"302","tb9276","NoQuestions",1,14,29,"bio","name",213.248,"NoResp",0
"303","tb9276","NoQuestions",1,15,9,"bio","place",227.263,"NoResp",0
"304","tb9276","NoQuestions",1,16,33,"bio","name",241.281,"NoResp",0
"305","tb9276","NoQuestions",1,17,48,"phys","ec",256.289,"NoResp",0
"306","tb9276","NoQuestions",1,18,63,"phys","gender",271.3,"NoResp",0
"307","tb9276","NoQuestions",2,1,43,"phys","race",1.013,"NoResp",0
"308","tb9276","NoQuestions",2,2,3,"bio","job",16.024,"NoResp",0
"309","tb9276","NoQuestions",2,3,27,"bio","place",32.031,"NoResp",0
"310","tb9276","NoQuestions",2,4,54,"phys","gender",50.048,"NoResp",0
"311","tb9276","NoQuestions",2,5,50,"phys","ec",67.068,"NoResp",0
"312","tb9276","NoQuestions",2,6,15,"bio","job",82.079,"NoResp",0
"313","tb9276","NoQuestions",2,7,51,"phys","ec",96.094,"NoResp",0
"314","tb9276","NoQuestions",2,8,69,"phys","ec",112.101,"NoResp",0
"315","tb9276","NoQuestions",2,9,6,"bio","job",127.112,"NoResp",0
"316","tb9276","NoQuestions",2,10,32,"bio","place",144.132,"NoResp",0
"317","tb9276","NoQuestions",2,11,19,"bio","name",161.152,"NoResp",0
"318","tb9276","NoQuestions",2,12,5,"bio","place",177.163,"NoResp",0
"319","tb9276","NoQuestions",2,13,58,"phys","race",191.178,"NoResp",0
"320","tb9276","NoQuestions",2,14,61,"phys","gender",209.194,"NoResp",0
"321","tb9276","NoQuestions",2,15,53,"phys","gender",224.202,"NoResp",0
"322","tb9276","NoQuestions",2,16,13,"bio","name",240.229,"NoResp",0
"323","tb9276","NoQuestions",2,17,28,"bio","name",257.246,"NoResp",0
"324","tb9276","NoQuestions",2,18,49,"phys","race",275.263,"NoResp",0
"325","tb9276","NoQuestions",3,1,25,"bio","place",1.029,"NoResp",0
"326","tb9276","NoQuestions",3,2,41,"phys","gender",17.036,"NoResp",0
"327","tb9276","NoQuestions",3,3,60,"phys","race",34.057,"NoResp",0
"328","tb9276","NoQuestions",3,4,66,"phys","ec",49.07,"NoResp",0
"329","tb9276","NoQuestions",3,5,20,"bio","name",64.078,"NoResp",0
"330","tb9276","NoQuestions",3,6,18,"bio","name",81.099,"NoResp",0
"331","tb9276","NoQuestions",3,7,65,"phys","race",98.122,"NoResp",0
"332","tb9276","NoQuestions",3,8,57,"phys","gender",115.142,"NoResp",0
"333","tb9276","NoQuestions",3,9,1,"bio","job",133.159,"NoResp",0
"334","tb9276","NoQuestions",3,10,12,"bio","name",147.173,"NoResp",0
"335","tb9276","NoQuestions",3,11,7,"bio","place",162.181,"NoResp",0
"336","tb9276","NoQuestions",3,12,44,"phys","race",176.196,"NoResp",0
"337","tb9276","NoQuestions",3,13,37,"phys","ec",194.212,"NoResp",0
"338","tb9276","NoQuestions",3,14,11,"bio","job",210.239,"NoResp",0
"339","tb9276","NoQuestions",3,15,39,"phys","gender",224.254,"NoResp",0
"340","tb9276","NoQuestions",3,16,35,"bio","place",242.271,"NoResp",0
"341","tb9276","NoQuestions",3,17,64,"phys","ec",258.295,"NoResp",0
"342","tb9276","NoQuestions",3,18,36,"bio","job",273.305,"NoResp",0
"343","tb9276","NoQuestions",4,1,21,"bio","job",1.02,"NoResp",0
"344","tb9276","NoQuestions",4,2,8,"bio","place",16.028,"NoResp",0
"345","tb9276","NoQuestions",4,3,38,"phys","race",34.045,"NoResp",0
"346","tb9276","NoQuestions",4,4,42,"phys","gender",50.072,"NoResp",0
"347","tb9276","NoQuestions",4,5,16,"bio","place",67.089,"NoResp",0
"348","tb9276","NoQuestions",4,6,68,"phys","ec",81.107,"NoResp",0
"349","tb9276","NoQuestions",4,7,67,"phys","ec",96.118,"NoResp",0
"350","tb9276","NoQuestions",4,8,4,"bio","name",111.125,"NoResp",0
"351","tb9276","NoQuestions",4,9,2,"bio","job",127.152,"NoResp",0
"352","tb9276","NoQuestions",4,10,70,"phys","ec",143.173,"NoResp",0
"353","tb9276","NoQuestions",4,11,30,"bio","name",160.193,"NoResp",0
"354","tb9276","NoQuestions",4,12,31,"bio","name",178.21,"NoResp",0
"355","tb9276","NoQuestions",4,13,26,"bio","job",196.227,"NoResp",0
"356","tb9276","NoQuestions",4,14,52,"phys","gender",210.241,"NoResp",0
"357","tb9276","NoQuestions",4,15,72,"phys","race",227.261,"NoResp",0
"358","tb9276","NoQuestions",4,16,22,"bio","place",244.282,"NoResp",0
"359","tb9276","NoQuestions",4,17,46,"phys","race",259.293,"NoResp",0
"360","tb9276","NoQuestions",4,18,40,"phys","gender",275.317,"NoResp",0
"361","tb9276","Questions",1,1,4,"bio","job",1.024,"Yes",0.537
"362","tb9276","Questions",1,2,49,"phys","race",17.031,"Yes",0.511
